07-09-2022 16:52:46 | DEBUG | persisting version - 0.3.11+build.5
07-09-2022 16:52:46 | DEBUG | wrote config file
07-09-2022 16:52:46 | DEBUG | bump() COMPLETE
07-09-2022 16:52:46 | WARNING | Version: 0.3.11+build.5
07-09-2022 16:52:55 | DEBUG | parsing file config SEMANTIC[*.py]
07-09-2022 16:52:55 | DEBUG | file section * in filename - *.py
07-09-2022 16:52:55 | DEBUG | wildcard found: 1 files
07-09-2022 16:52:55 | DEBUG | regex generated for __version__
07-09-2022 16:52:55 | DEBUG | parsing file config PUBLIC[*.py]
07-09-2022 16:52:55 | DEBUG | file section * in filename - *.py
07-09-2022 16:52:55 | DEBUG | wildcard found: 1 files
07-09-2022 16:52:55 | DEBUG | regex generated for __public_version__
07-09-2022 16:52:55 | DEBUG | parsing RELEASE pipeline
07-09-2022 16:52:55 | DEBUG | RELEASE.step1 - git add .
07-09-2022 16:52:55 | DEBUG | RELEASE.step2 - git commit -m "auto-commit for {{tag}}"
07-09-2022 16:52:55 | DEBUG | RELEASE.step3 - git tag -a {{tag}} -m "automated tag for release {{tag}}" --sign
07-09-2022 16:52:55 | DEBUG | RELEASE.step4 - git push origin master {{tag}}
07-09-2022 16:52:55 | DEBUG | discovered 0.3.11+build.5 @ CONFIG.version
07-09-2022 16:52:55 | DEBUG | found git root @ /home/jhopper/projects/flask-does-redis
07-09-2022 16:52:55 | DEBUG | discovered 0.3.11-dev.DIRTY+9405f23.5 @ GIT.version
07-09-2022 16:52:55 | DEBUG | beginning bump of <PATCH>
07-09-2022 16:52:55 | DEBUG | new value of <PATCH> - 12
07-09-2022 16:52:55 | DEBUG | SEMANTIC[/home/jhopper/projects/flask-does-redis/flask_does_redis/__init__.py] - updating to 0.3.12+build.6
07-09-2022 16:52:55 | DEBUG | SEMANTIC[/home/jhopper/projects/flask-does-redis/flask_does_redis/__init__.py] - found 1 matches
07-09-2022 16:52:55 | DEBUG | SEMANTIC[/home/jhopper/projects/flask-does-redis/flask_does_redis/__init__.py] - update COMPLETE
07-09-2022 16:52:55 | DEBUG | PUBLIC[/home/jhopper/projects/flask-does-redis/flask_does_redis/__init__.py] - updating to 0.3.12
07-09-2022 16:52:55 | DEBUG | PUBLIC[/home/jhopper/projects/flask-does-redis/flask_does_redis/__init__.py] - found 1 matches
07-09-2022 16:52:55 | DEBUG | PUBLIC[/home/jhopper/projects/flask-does-redis/flask_does_redis/__init__.py] - update COMPLETE
07-09-2022 16:52:55 | DEBUG | version level = RELEASE
07-09-2022 16:52:55 | DEBUG | running pipeline.RELEASE
07-09-2022 16:52:55 | DEBUG | version level = RELEASE
07-09-2022 16:52:55 | DEBUG | version level = RELEASE
07-09-2022 16:52:55 | DEBUG | running cmd - ['git', 'add', '.']
